vote_id,city,region,candidate,party,event_time
122,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:04:31Z
123,Lima,Lima,Ana Torres,Blue,2026-05-29T08:26:19Z
124,Lima,Lima,Ana Torres,Blue,2026-05-29T08:19:21Z
125,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:41:04Z
126,Lima,Lima,Ana Torres,Blue,2026-05-29T08:14:29Z
127,Lima,Lima,Ana Torres,Blue,2026-05-29T08:35:59Z
128,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:14:50Z
129,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:07:01Z
130,Lima,Lima,Ana Torres,Blue,2026-05-29T08:38:17Z
131,Lima,Lima,Ana Torres,Blue,2026-05-29T08:18:58Z
132,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:48:53Z
133,Lima,Lima,Ana Torres,Blue,2026-05-29T08:41:29Z
134,Lima,Lima,Ana Torres,Blue,2026-05-29T08:55:07Z
135,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:58:42Z
136,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:45:49Z
137,Lima,Lima,Ana Torres,Blue,2026-05-29T08:05:06Z
138,Lima,Lima,Ana Torres,Blue,2026-05-29T08:39:10Z
139,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:44:07Z
140,Lima,Lima,Ana Torres,Blue,2026-05-29T08:28:47Z
141,Lima,Lima,Ana Torres,Blue,2026-05-29T08:46:34Z
142,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:51:37Z
143,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:29:42Z
144,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:21:41Z
145,Lima,Lima,Ana Torres,Blue,2026-05-29T08:55:31Z
146,Lima,Lima,Ana Torres,Blue,2026-05-29T08:21:51Z
147,Lima,Lima,Ana Torres,Blue,2026-05-29T08:13:31Z
148,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:13:27Z
149,Lima,Lima,Ana Torres,Blue,2026-05-29T08:03:23Z
150,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:54:47Z
151,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:33:43Z
152,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:34:02Z
153,Lima,Lima,Ana Torres,Blue,2026-05-29T08:03:11Z
154,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:18:44Z
155,Lima,Lima,Ana Torres,Blue,2026-05-29T08:28:45Z
156,Lima,Lima,Ana Torres,Blue,2026-05-29T08:08:08Z
157,Lima,Lima,Ana Torres,Blue,2026-05-29T08:08:28Z
158,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:30:54Z
159,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:11:40Z
160,Lima,Lima,Ana Torres,Blue,2026-05-29T08:41:03Z
161,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:22:18Z
162,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:40:21Z
163,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:26:08Z
164,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:16:08Z
165,Lima,Lima,Ana Torres,Blue,2026-05-29T08:39:20Z
166,Lima,Lima,Ana Torres,Blue,2026-05-29T08:01:27Z
167,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:19:27Z
168,Lima,Lima,Ana Torres,Blue,2026-05-29T08:01:13Z
169,Lima,Lima,Ana Torres,Blue,2026-05-29T08:43:56Z
170,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:53:28Z
171,Lima,Lima,Ana Torres,Blue,2026-05-29T08:58:26Z
172,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:39:18Z
173,Lima,Lima,Ana Torres,Blue,2026-05-29T08:00:19Z
174,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:31:31Z
175,Lima,Lima,Ana Torres,Blue,2026-05-29T08:19:24Z
176,Lima,Lima,Ana Torres,Blue,2026-05-29T08:08:56Z
177,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:57:27Z
178,Lima,Lima,Ana Torres,Blue,2026-05-29T08:27:29Z
179,Lima,Lima,Ana Torres,Blue,2026-05-29T08:02:31Z
180,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:36:25Z
181,Lima,Lima,Ana Torres,Blue,2026-05-29T08:36:00Z
182,Lima,Lima,Ana Torres,Blue,2026-05-29T08:02:40Z
183,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:23:01Z
184,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:44:01Z
185,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:01:06Z
186,Lima,Lima,Ana Torres,Blue,2026-05-29T08:04:44Z
187,Lima,Lima,Ana Torres,Blue,2026-05-29T08:32:04Z
188,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:06:29Z
189,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:56:39Z
190,Lima,Lima,Ana Torres,Blue,2026-05-29T08:54:47Z
191,Lima,Lima,Ana Torres,Blue,2026-05-29T08:28:20Z
192,Lima,Lima,Ana Torres,Blue,2026-05-29T08:49:22Z
193,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:20:32Z
194,Lima,Lima,Ana Torres,Blue,2026-05-29T08:18:45Z
195,Lima,Lima,Ana Torres,Blue,2026-05-29T08:21:39Z
196,Lima,Lima,Ana Torres,Blue,2026-05-29T08:51:27Z
197,Lima,Lima,Ana Torres,Blue,2026-05-29T08:23:36Z
198,Lima,Lima,Ana Torres,Blue,2026-05-29T08:27:19Z
199,Lima,Lima,Ana Torres,Blue,2026-05-29T08:05:26Z
200,Lima,Lima,Ana Torres,Blue,2026-05-29T08:37:59Z
201,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:52:52Z
202,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:21:22Z
203,Lima,Lima,Ana Torres,Blue,2026-05-29T08:33:42Z
204,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:41:48Z
205,Lima,Lima,Ana Torres,Blue,2026-05-29T08:03:12Z
206,Lima,Lima,Ana Torres,Blue,2026-05-29T08:26:51Z
207,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:20:22Z
208,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:47:32Z
209,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:31:01Z
210,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:33:40Z
211,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:57:56Z
212,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:43:45Z
213,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:08:17Z
214,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:57:33Z
215,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:25:31Z
216,Lima,Lima,Ana Torres,Blue,2026-05-29T08:42:11Z
217,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:07:00Z
218,Lima,Lima,Ana Torres,Blue,2026-05-29T08:01:59Z
219,Lima,Lima,Ana Torres,Blue,2026-05-29T08:15:17Z
220,Lima,Lima,Ana Torres,Blue,2026-05-29T08:03:15Z
221,Lima,Lima,Ana Torres,Blue,2026-05-29T08:56:21Z
222,Lima,Lima,Ana Torres,Blue,2026-05-29T08:00:42Z
223,Lima,Lima,Ana Torres,Blue,2026-05-29T08:09:28Z
224,Lima,Lima,Ana Torres,Blue,2026-05-29T08:07:10Z
225,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:22:02Z
226,Lima,Lima,Ana Torres,Blue,2026-05-29T08:58:48Z
227,Lima,Lima,Ana Torres,Blue,2026-05-29T08:46:56Z
228,Lima,Lima,Ana Torres,Blue,2026-05-29T08:49:26Z
229,Lima,Lima,Ana Torres,Blue,2026-05-29T08:29:44Z
230,Lima,Lima,Ana Torres,Blue,2026-05-29T08:15:27Z
231,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:11:37Z
232,Lima,Lima,Ana Torres,Blue,2026-05-29T08:06:00Z
233,Lima,Lima,Ana Torres,Blue,2026-05-29T08:13:02Z
234,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:49:25Z
235,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:55:27Z
236,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:25:10Z
237,Lima,Lima,Ana Torres,Blue,2026-05-29T08:55:42Z
238,Lima,Lima,Ana Torres,Blue,2026-05-29T08:36:41Z
239,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:00:20Z
240,Lima,Lima,Ana Torres,Blue,2026-05-29T08:46:59Z
241,Lima,Lima,Ana Torres,Blue,2026-05-29T08:59:15Z
242,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:03:35Z
243,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:17:43Z
244,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:53:35Z
245,Lima,Lima,Ana Torres,Blue,2026-05-29T08:02:56Z
246,Lima,Lima,Ana Torres,Blue,2026-05-29T08:07:33Z
247,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:03:16Z
248,Lima,Lima,Ana Torres,Blue,2026-05-29T08:20:46Z
249,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:05:07Z
250,Lima,Lima,Ana Torres,Blue,2026-05-29T08:18:00Z
251,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:22:28Z
252,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:46:57Z
253,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:41:49Z
254,Lima,Lima,Ana Torres,Blue,2026-05-29T08:54:02Z
255,Lima,Lima,Ana Torres,Blue,2026-05-29T08:55:27Z
256,Lima,Lima,Ana Torres,Blue,2026-05-29T08:25:54Z
257,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:18:25Z
258,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:47:41Z
259,Lima,Lima,Ana Torres,Blue,2026-05-29T08:11:37Z
260,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:09:24Z
261,Lima,Lima,Ana Torres,Blue,2026-05-29T08:39:49Z
262,Lima,Lima,Ana Torres,Blue,2026-05-29T08:31:27Z
263,Lima,Lima,Ana Torres,Blue,2026-05-29T08:08:11Z
264,Lima,Lima,Ana Torres,Blue,2026-05-29T08:08:37Z
265,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:21:47Z
266,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:58:50Z
267,Lima,Lima,Ana Torres,Blue,2026-05-29T08:10:06Z
268,Lima,Lima,Ana Torres,Blue,2026-05-29T08:51:24Z
269,Lima,Lima,Ana Torres,Blue,2026-05-29T08:39:52Z
270,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:58:02Z
271,Lima,Lima,Ana Torres,Blue,2026-05-29T08:28:12Z
272,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:43:28Z
273,Lima,Lima,Ana Torres,Blue,2026-05-29T08:30:30Z
274,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:45:37Z
275,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:08:21Z
276,Lima,Lima,Ana Torres,Blue,2026-05-29T08:35:37Z
277,Lima,Lima,Ana Torres,Blue,2026-05-29T08:36:01Z
278,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:16:25Z
279,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:39:27Z
280,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:32:37Z
281,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:45:08Z
282,Lima,Lima,Ana Torres,Blue,2026-05-29T08:33:27Z
283,Lima,Lima,Ana Torres,Blue,2026-05-29T08:19:09Z
284,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:21:58Z
285,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:52:44Z
286,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:49:53Z
287,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:32:57Z
288,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:15:25Z
289,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:06:16Z
290,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:18:00Z
291,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:52:18Z
292,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:20:13Z
293,Lima,Lima,Ana Torres,Blue,2026-05-29T08:48:33Z
294,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:05:39Z
295,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:24:05Z
296,Lima,Lima,Ana Torres,Blue,2026-05-29T08:38:07Z
297,Lima,Lima,Ana Torres,Blue,2026-05-29T08:57:02Z
298,Lima,Lima,Ana Torres,Blue,2026-05-29T08:59:35Z
299,Lima,Lima,Ana Torres,Blue,2026-05-29T08:16:32Z
300,Lima,Lima,Ana Torres,Blue,2026-05-29T08:45:01Z
301,Lima,Lima,Ana Torres,Blue,2026-05-29T08:44:10Z
302,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:50:11Z
303,Lima,Lima,Ana Torres,Blue,2026-05-29T08:58:25Z
304,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:14:03Z
305,Lima,Lima,Ana Torres,Blue,2026-05-29T08:47:26Z
306,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:05:19Z
307,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:05:07Z
308,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:33:45Z
309,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:04:06Z
310,Lima,Lima,Ana Torres,Blue,2026-05-29T08:14:30Z
311,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:00:53Z
312,Lima,Lima,Ana Torres,Blue,2026-05-29T08:45:46Z
313,Lima,Lima,Ana Torres,Blue,2026-05-29T08:14:45Z
314,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:31:57Z
315,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:55:52Z
316,Lima,Lima,Ana Torres,Blue,2026-05-29T08:26:17Z
317,Lima,Lima,Ana Torres,Blue,2026-05-29T08:12:49Z
318,Lima,Lima,Ana Torres,Blue,2026-05-29T08:33:17Z
319,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:07:08Z
320,Lima,Lima,Ana Torres,Blue,2026-05-29T08:23:14Z
321,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:14:14Z
322,Lima,Lima,Ana Torres,Blue,2026-05-29T08:55:34Z
323,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:40:18Z
324,Lima,Lima,Ana Torres,Blue,2026-05-29T08:51:59Z
325,Lima,Lima,Ana Torres,Blue,2026-05-29T08:36:01Z
326,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:35:05Z
327,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:58:36Z
328,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:21:23Z
329,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:51:54Z
330,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:21:17Z
331,Lima,Lima,Ana Torres,Blue,2026-05-29T08:48:22Z
332,Lima,Lima,Ana Torres,Blue,2026-05-29T08:30:59Z
333,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:44:44Z
334,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:10:30Z
335,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:57:52Z
336,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:34:26Z
337,Lima,Lima,Ana Torres,Blue,2026-05-29T08:07:12Z
338,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:08:52Z
339,Lima,Lima,Ana Torres,Blue,2026-05-29T08:14:56Z
340,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:24:49Z
341,Lima,Lima,Ana Torres,Blue,2026-05-29T08:26:19Z
342,Lima,Lima,Ana Torres,Blue,2026-05-29T08:30:53Z
343,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:59:14Z
344,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:42:21Z
345,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:35:03Z
346,Lima,Lima,Ana Torres,Blue,2026-05-29T08:13:51Z
347,Lima,Lima,Ana Torres,Blue,2026-05-29T08:53:14Z
348,Lima,Lima,Ana Torres,Blue,2026-05-29T08:27:19Z
349,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:12:49Z
350,Lima,Lima,Ana Torres,Blue,2026-05-29T08:04:41Z
351,Lima,Lima,Ana Torres,Blue,2026-05-29T08:18:58Z
352,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:28:52Z
353,Lima,Lima,Ana Torres,Blue,2026-05-29T08:11:12Z
354,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:46:50Z
355,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:20:58Z
356,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:59:22Z
357,Lima,Lima,Ana Torres,Blue,2026-05-29T08:39:24Z
358,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:44:15Z
359,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:06:58Z
360,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:10:03Z
361,Lima,Lima,Ana Torres,Blue,2026-05-29T08:31:28Z
362,Lima,Lima,Ana Torres,Blue,2026-05-29T08:59:48Z
363,Lima,Lima,Ana Torres,Blue,2026-05-29T08:07:18Z
364,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:50:51Z
365,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:07:31Z
366,Lima,Lima,Ana Torres,Blue,2026-05-29T08:16:25Z
367,Lima,Lima,Ana Torres,Blue,2026-05-29T08:01:07Z
368,Lima,Lima,Ana Torres,Blue,2026-05-29T08:31:27Z
369,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:12:46Z
370,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:18:12Z
371,Lima,Lima,Ana Torres,Blue,2026-05-29T08:01:57Z
372,Lima,Lima,Ana Torres,Blue,2026-05-29T08:32:30Z
373,Lima,Lima,Ana Torres,Blue,2026-05-29T08:45:11Z
374,Lima,Lima,Ana Torres,Blue,2026-05-29T08:36:14Z
375,Lima,Lima,Ana Torres,Blue,2026-05-29T08:30:54Z
376,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:24:01Z
377,Lima,Lima,Carlos Ruiz,Green,2026-05-29T08:18:07Z
